,gmDate,gmTime,teamAbbr,teamConf,teamDiv,teamLoc,teamRslt,teamDayOff,teamPTS,teamAST,teamTO,teamSTL,teamBLK,teamPF,teamFGA,teamFGM,team2PA,team2PM,team3PA,team3PM,teamFTA,teamFTM,teamORB,teamDRB,teamPTS1,teamPTS2,teamPTS3,teamPTS4,opptAbbr,opptConf,opptDiv,opptLoc,opptRslt,opptDayOff,opptPTS,opptAST,opptTO,opptSTL,opptBLK,opptPF,opptFGA,opptFGM,oppt2PA,oppt2PM,oppt3PA,oppt3PM,opptFTA,opptFTM,opptORB,opptDRB,opptPTS1,opptPTS2,opptPTS3,opptPTS4
91,2016-11-01,07:00,CLE,East,Central,Home,Win,2,128,22,11,4,2,21,83,43,51,27,32,16,31,26,12,34,29,34,22,43,HOU,West,Southwest,Away,Loss,1,120,30,7,5,2,25,90,43,46,26,44,17,25,17,11,21,35,24,25,36
92,2016-11-01,07:00,LAL,West,Pacific,Away,Loss,2,108,14,20,8,2,25,89,40,61,34,28,6,25,22,11,33,18,33,28,29,IND,East,Central,Home,Win,2,115,19,17,10,8,20,87,41,59,31,28,10,29,23,11,32,27,35,22,31
93,2016-11-01,07:00,IND,East,Central,Home,Win,2,115,19,17,10,8,20,87,41,59,31,28,10,29,23,11,32,27,35,22,31,LAL,West,Pacific,Away,Loss,2,108,14,20,8,2,25,89,40,61,34,28,6,25,22,11,33,18,33,28,29
94,2016-11-01,07:00,ORL,East,Southeast,Away,Win,2,103,29,10,7,6,15,93,42,68,36,25,6,17,13,12,27,24,19,41,19,PHI,East,Atlantic,Home,Loss,3,101,28,16,5,8,20,82,40,61,31,21,9,16,12,7,35,29,28,30,14
95,2016-11-01,07:00,PHI,East,Atlantic,Home,Loss,3,101,28,16,5,8,20,82,40,61,31,21,9,16,12,7,35,29,28,30,14,ORL,East,Southeast,Away,Win,2,103,29,10,7,6,15,93,42,68,36,25,6,17,13,12,27,24,19,41,19
96,2016-11-01,07:30,NY,East,Atlantic,Away,Loss,3,89,18,12,6,9,20,86,35,64,28,22,7,15,12,8,35,29,26,24,10,DET,East,Central,Home,Win,2,102,19,11,7,5,16,89,41,76,33,13,8,21,12,10,38,32,32,22,16
97,2016-11-01,07:30,DET,East,Central,Home,Win,2,102,19,11,7,5,16,89,41,76,33,13,8,21,12,10,38,32,32,22,16,NY,East,Atlantic,Away,Loss,3,89,18,12,6,9,20,86,35,64,28,22,7,15,12,8,35,29,26,24,10
98,2016-11-01,07:30,SAC,West,Pacific,Away,Loss,1,96,12,15,4,4,23,89,34,66,29,23,5,27,23,9,44,26,24,17,24,MIA,East,Southeast,Home,Win,2,108,24,17,10,9,21,86,37,57,24,29,13,29,21,6,39,28,26,19,18
99,2016-11-01,07:30,MIA,East,Southeast,Home,Win,2,108,24,17,10,9,21,86,37,57,24,29,13,29,21,6,39,28,26,19,18,SAC,West,Pacific,Away,Loss,1,96,12,15,4,4,23,89,34,66,29,23,5,27,23,9,44,26,24,17,24
100,2016-11-01,08:00,MEM,West,Southwest,Away,Loss,2,80,10,22,17,4,22,74,27,50,23,24,4,29,22,8,24,16,20,23,21,MIN,West,Northwest,Home,Win,2,116,29,21,11,4,22,78,43,58,31,20,12,23,18,10,39,29,33,35,19
101,2016-11-01,08:00,MIN,West,Northwest,Home,Win,2,116,29,21,11,4,22,78,43,58,31,20,12,23,18,10,39,29,33,35,19,MEM,West,Southwest,Away,Loss,2,80,10,22,17,4,22,74,27,50,23,24,4,29,22,8,24,16,20,23,21
102,2016-11-01,08:00,MIL,East,Central,Away,Win,2,117,30,16,9,5,25,91,44,59,34,32,10,21,19,11,39,29,34,21,33,NO,West,Southwest,Home,Loss,3,113,23,13,13,5,17,82,36,56,27,26,9,41,32,9,33,32,22,32,27
103,2016-11-01,08:00,NO,West,Southwest,Home,Loss,3,113,23,13,13,5,17,82,36,56,27,26,9,41,32,9,33,32,22,32,27,MIL,East,Central,Away,Win,2,117,30,16,9,5,25,91,44,59,34,32,10,21,19,11,39,29,34,21,33
104,2016-11-01,08:30,UTA,West,Northwest,Away,Win,2,106,22,11,5,8,20,76,38,45,23,31,15,18,15,2,37,38,16,19,33,SA,West,Southwest,Home,Loss,2,91,19,10,6,5,15,76,33,56,27,20,6,21,19,4,30,28,22,21,20
105,2016-11-01,08:30,SA,West,Southwest,Home,Loss,2,91,19,10,6,5,15,76,33,56,27,20,6,21,19,4,30,28,22,21,20,UTA,West,Northwest,Away,Win,2,106,22,11,5,8,20,76,38,45,23,31,15,18,15,2,37,38,16,19,33
106,2016-11-01,10:00,GS,West,Pacific,Away,Win,2,127,36,16,14,4,19,89,50,63,40,26,10,23,17,7,38,34,25,41,27,POR,West,Northwest,Home,Loss,3,104,23,18,12,4,17,86,37,47,23,39,14,21,16,6,26,25,28,20,31
107,2016-11-01,10:00,POR,West,Northwest,Home,Loss,3,104,23,18,12,4,17,86,37,47,23,39,14,21,16,6,26,25,28,20,31,GS,West,Pacific,Away,Win,2,127,36,16,14,4,19,89,50,63,40,26,10,23,17,7,38,34,25,41,27
108,2016-11-02,07:00,PHI,East,Atlantic,Away,Loss,1,93,23,19,8,2,24,86,34,48,22,38,12,15,13,8,29,26,27,20,20,CHA,East,Southeast,Home,Win,4,109,25,15,8,3,17,79,39,45,26,34,13,26,18,9,35,26,20,39,24
109,2016-11-02,07:00,CHA,East,Southeast,Home,Win,4,109,25,15,8,3,17,79,39,45,26,34,13,26,18,9,35,26,20,39,24,PHI,East,Atlantic,Away,Loss,1,93,23,19,8,2,24,86,34,48,22,38,12,15,13,8,29,26,27,20,20
110,2016-11-02,07:00,TOR,East,Atlantic,Away,Win,1,113,21,13,16,2,24,77,43,52,33,25,10,25,17,4,27,27,27,30,29,WAS,East,Southeast,Home,Loss,3,103,21,21,8,5,20,72,42,62,39,10,3,24,16,6,30,29,27,19,28
111,2016-11-02,07:00,WAS,East,Southeast,Home,Loss,3,103,21,21,8,5,20,72,42,62,39,10,3,24,16,6,30,29,27,19,28,TOR,East,Atlantic,Away,Win,1,113,21,13,16,2,24,77,43,52,33,25,10,25,17,4,27,27,27,30,29
112,2016-11-02,07:30,LAL,West,Pacific,Away,Win,1,123,24,15,11,9,25,89,48,67,39,22,9,20,18,10,31,28,23,39,33,ATL,East,Southeast,Home,Loss,2,116,30,18,10,1,19,85,41,53,30,32,11,29,23,10,27,37,23,34,22
113,2016-11-02,07:30,ATL,East,Southeast,Home,Loss,2,116,30,18,10,1,19,85,41,53,30,32,11,29,23,10,27,37,23,34,22,LAL,West,Pacific,Away,Win,1,123,24,15,11,9,25,89,48,67,39,22,9,20,18,10,31,28,23,39,33
114,2016-11-02,07:30,DET,East,Central,Away,Loss,1,101,21,13,11,6,18,88,37,63,28,25,9,21,18,10,28,30,25,26,20,BKN,East,Atlantic,Home,Win,2,109,27,19,10,3,23,76,41,49,28,27,13,17,14,5,40,38,33,21,17
115,2016-11-02,07:30,BKN,East,Atlantic,Home,Win,2,109,27,19,10,3,23,76,41,49,28,27,13,17,14,5,40,38,33,21,17,DET,East,Central,Away,Loss,1,101,21,13,11,6,18,88,37,63,28,25,9,21,18,10,28,30,25,26,20
116,2016-11-02,07:30,HOU,West,Southwest,Away,Win,1,118,25,20,12,7,21,89,42,49,27,40,15,27,19,19,35,33,35,32,18,NY,East,Atlantic,Home,Loss,1,99,18,16,10,7,22,85,37,65,29,20,8,25,17,7,27,25,26,27,21
117,2016-11-02,07:30,NY,East,Atlantic,Home,Loss,1,99,18,16,10,7,22,85,37,65,29,20,8,25,17,7,27,25,26,27,21,HOU,West,Southwest,Away,Win,1,118,25,20,12,7,21,89,42,49,27,40,15,27,19,19,35,33,35,32,18
118,2016-11-02,08:00,CHI,East,Central,Away,Loss,2,100,21,19,7,7,19,81,35,61,28,20,7,31,23,15,34,25,27,18,30,BOS,East,Atlantic,Home,Win,4,107,28,12,10,4,24,87,41,55,27,32,14,17,11,10,29,36,19,26,26
119,2016-11-02,08:00,BOS,East,Atlantic,Home,Win,4,107,28,12,10,4,24,87,41,55,27,32,14,17,11,10,29,36,19,26,26,CHI,East,Central,Away,Loss,2,100,21,19,7,7,19,81,35,61,28,20,7,31,23,15,34,25,27,18,30
120,2016-11-02,08:00,NO,West,Southwest,Away,Loss,1,83,17,22,8,9,26,81,30,47,19,34,11,16,12,5,38,13,35,11,16,MEM,West,Southwest,Home,Win,1,89,20,20,12,5,22,94,33,67,25,27,8,20,15,13,39,21,20,25,9
121,2016-11-02,08:00,MEM,West,Southwest,Home,Win,1,89,20,20,12,5,22,94,33,67,25,27,8,20,15,13,39,21,20,25,9,NO,West,Southwest,Away,Loss,1,83,17,22,8,9,26,81,30,47,19,34,11,16,12,5,38,13,35,11,16
122,2016-11-02,09:00,DAL,West,Southwest,Away,Loss,3,81,18,13,4,4,20,77,33,51,26,26,7,10,8,6,30,14,19,26,22,UTA,West,Northwest,Home,Win,1,97,18,12,6,3,21,77,35,52,23,25,12,26,15,7,34,15,26,25,31
123,2016-11-02,09:00,UTA,West,Northwest,Home,Win,1,97,18,12,6,3,21,77,35,52,23,25,12,26,15,7,34,15,26,25,31,DAL,West,Southwest,Away,Loss,3,81,18,13,4,4,20,77,33,51,26,26,7,10,8,6,30,14,19,26,22
124,2016-11-02,10:00,POR,West,Northwest,Away,Loss,1,115,25,15,8,8,23,101,42,68,30,33,12,21,19,10,43,28,25,20,30,PHO,West,Pacific,Home,Win,1,118,15,12,10,5,20,103,44,87,39,16,5,30,25,14,45,28,29,19,27
125,2016-11-02,10:00,PHO,West,Pacific,Home,Win,1,118,15,12,10,5,20,103,44,87,39,16,5,30,25,14,45,28,29,19,27,POR,West,Northwest,Away,Loss,1,115,25,15,8,8,23,101,42,68,30,33,12,21,19,10,43,28,25,20,30
126,2016-11-02,10:30,OKC,West,Northwest,Away,Win,3,85,14,22,8,4,24,84,34,64,29,20,5,20,12,10,42,23,26,16,20,LAC,West,Pacific,Home,Loss,2,83,22,19,13,5,19,87,34,65,27,22,7,18,8,8,33,24,17,25,17
127,2016-11-02,10:30,LAC,West,Pacific,Home,Loss,2,83,22,19,13,5,19,87,34,65,27,22,7,18,8,8,33,24,17,25,17,OKC,West,Northwest,Away,Win,3,85,14,22,8,4,24,84,34,64,29,20,5,20,12,10,42,23,26,16,20
128,2016-11-03,07:00,SAC,West,Pacific,Away,Loss,1,94,17,14,8,1,23,80,38,62,31,18,7,17,11,11,28,29,21,28,16,ORL,East,Southeast,Home,Win,2,102,24,14,5,4,14,84,38,54,28,30,10,23,16,13,31,23,33,28,18
129,2016-11-03,07:00,ORL,East,Southeast,Home,Win,2,102,24,14,5,4,14,84,38,54,28,30,10,23,16,13,31,23,33,28,18,SAC,West,Pacific,Away,Loss,1,94,17,14,8,1,23,80,38,62,31,18,7,17,11,11,28,29,21,28,16
130,2016-11-03,08:00,BOS,East,Atlantic,Away,Loss,1,122,25,8,4,7,28,95,46,63,35,32,11,22,19,10,28,25,26,32,39,CLE,East,Central,Home,Win,2,128,24,8,6,7,19,85,41,51,27,34,14,37,32,10,34,36,32,32,28
131,2016-11-03,08:00,CLE,East,Central,Home,Win,2,128,24,8,6,7,19,85,41,51,27,34,14,37,32,10,34,36,32,32,28,BOS,East,Atlantic,Away,Loss,1,122,25,8,4,7,28,95,46,63,35,32,11,22,19,10,28,25,26,32,39
132,2016-11-03,08:00,IND,East,Central,Away,Loss,2,107,29,21,15,3,23,81,38,58,28,23,10,27,21,10,21,30,27,22,28,MIL,East,Central,Home,Win,2,125,32,22,10,6,23,81,47,54,35,27,12,24,19,12,29,29,34,27,35
133,2016-11-03,08:00,MIL,East,Central,Home,Win,2,125,32,22,10,6,23,81,47,54,35,27,12,24,19,12,29,29,34,27,35,IND,East,Central,Away,Loss,2,107,29,21,15,3,23,81,38,58,28,23,10,27,21,10,21,30,27,22,28
134,2016-11-03,08:00,DEN,West,Northwest,Away,Win,3,102,24,22,10,3,24,81,39,59,33,22,6,25,18,7,37,25,30,33,14,MIN,West,Northwest,Home,Loss,2,99,20,16,8,4,22,88,35,66,26,22,9,25,20,14,29,37,24,14,24
135,2016-11-03,08:00,MIN,West,Northwest,Home,Loss,2,99,20,16,8,4,22,88,35,66,26,22,9,25,20,14,29,37,24,14,24,DEN,West,Northwest,Away,Win,3,102,24,22,10,3,24,81,39,59,33,22,6,25,18,7,37,25,30,33,14
136,2016-11-03,10:30,OKC,West,Northwest,Away,Loss,1,96,20,16,8,7,20,87,35,60,25,27,10,28,16,13,28,32,11,27,26,GS,West,Pacific,Home,Win,2,122,27,16,9,14,18,90,46,60,32,30,14,20,16,16,31,31,37,30,24
137,2016-11-03,10:30,GS,West,Pacific,Home,Win,2,122,27,16,9,14,18,90,46,60,32,30,14,20,16,16,31,31,37,30,24,OKC,West,Northwest,Away,Loss,1,96,20,16,8,7,20,87,35,60,25,27,10,28,16,13,28,32,11,27,26
138,2016-11-04,07:00,ATL,East,Southeast,Away,Loss,1,92,22,18,12,3,24,83,32,58,27,25,5,36,23,10,37,19,16,28,29,WAS,East,Southeast,Home,Win,2,95,13,19,7,3,23,80,31,60,26,20,5,35,28,11,35,19,29,23,24
139,2016-11-04,07:00,WAS,East,Southeast,Home,Win,2,95,13,19,7,3,23,80,31,60,26,20,5,35,28,11,35,19,29,23,24,ATL,East,Southeast,Away,Loss,1,92,22,18,12,3,24,83,32,58,27,25,5,36,23,10,37,19,16,28,29
140,2016-11-04,07:30,CHA,East,Southeast,Away,Win,2,99,24,16,7,3,18,86,36,56,26,30,10,24,17,7,42,23,20,30,26,BKN,East,Atlantic,Home,Loss,2,95,20,16,12,3,22,87,35,51,26,36,9,21,16,7,39,23,27,20,25
141,2016-11-04,07:30,BKN,East,Atlantic,Home,Loss,2,95,20,16,12,3,22,87,35,51,26,36,9,21,16,7,39,23,27,20,25,CHA,East,Southeast,Away,Win,2,99,24,16,7,3,18,86,36,56,26,30,10,24,17,7,42,23,20,30,26
142,2016-11-04,07:30,MIA,East,Southeast,Away,Loss,3,87,19,13,10,5,22,88,34,60,25,28,9,15,10,12,31,27,19,26,15,TOR,East,Atlantic,Home,Win,2,96,14,16,7,5,16,84,37,59,31,25,6,18,16,13,37,25,27,23,21
143,2016-11-04,07:30,TOR,East,Atlantic,Home,Win,2,96,14,16,7,5,16,84,37,59,31,25,6,18,16,13,37,25,27,23,21,MIA,East,Southeast,Away,Loss,3,87,19,13,10,5,22,88,34,60,25,28,9,15,10,12,31,27,19,26,15
144,2016-11-04,08:00,NY,East,Atlantic,Away,Win,2,117,32,5,7,2,23,89,46,68,37,21,9,21,16,11,29,32,24,28,33,CHI,East,Central,Home,Loss,2,104,15,13,4,4,16,84,37,61,29,23,8,27,22,15,27,23,34,24,23
145,2016-11-04,08:00,CHI,East,Central,Home,Loss,2,104,15,13,4,4,16,84,37,61,29,23,8,27,22,15,27,23,34,24,23,NY,East,Atlantic,Away,Win,2,117,32,5,7,2,23,89,46,68,37,21,9,21,16,11,29,32,24,28,33
146,2016-11-04,08:00,LAC,West,Pacific,Away,Win,1,99,19,12,17,6,23,85,32,58,24,27,8,33,27,12,36,23,30,23,23,MEM,West,Southwest,Home,Loss,2,88,26,19,4,9,28,84,31,58,22,26,9,22,17,13,35,20,15,22,31
147,2016-11-04,08:00,MEM,West,Southwest,Home,Loss,2,88,26,19,4,9,28,84,31,58,22,26,9,22,17,13,35,20,15,22,31,LAC,West,Pacific,Away,Win,1,99,19,12,17,6,23,85,32,58,24,27,8,33,27,12,36,23,30,23,23
148,2016-11-04,08:00,PHO,West,Pacific,Away,Win,1,112,18,15,7,2,27,93,40,69,32,24,8,28,24,12,46,30,28,23,21,NO,West,Southwest,Home,Loss,2,111,28,9,6,14,21,94,43,64,33,30,10,28,15,8,37,29,32,18,23
149,2016-11-04,08:00,NO,West,Southwest,Home,Loss,2,111,28,9,6,14,21,94,43,64,33,30,10,28,15,8,37,29,32,18,23,PHO,West,Pacific,Away,Win,1,112,18,15,7,2,27,93,40,69,32,24,8,28,24,12,46,30,28,23,21
150,2016-11-04,08:30,POR,West,Northwest,Away,Win,1,105,21,14,9,3,20,80,36,49,24,31,12,26,21,7,35,26,29,24,26,DAL,West,Southwest,Home,Loss,1,95,18,13,5,3,21,83,34,55,24,28,10,20,17,7,37,26,26,24,19
151,2016-11-04,08:30,DAL,West,Southwest,Home,Loss,1,95,18,13,5,3,21,83,34,55,24,28,10,20,17,7,37,26,26,24,19,POR,West,Northwest,Away,Win,1,105,21,14,9,3,20,80,36,49,24,31,12,26,21,7,35,26,29,24,26
152,2016-11-04,09:00,SA,West,Southwest,Away,Win,3,100,17,11,9,8,25,83,37,63,31,20,6,22,20,9,40,27,26,29,18,UTA,West,Northwest,Home,Loss,2,86,15,12,7,4,19,80,30,54,19,26,11,24,15,9,33,17,24,25,20
153,2016-11-04,09:00,UTA,West,Northwest,Home,Loss,2,86,15,12,7,4,19,80,30,54,19,26,11,24,15,9,33,17,24,25,20,SA,West,Southwest,Away,Win,3,100,17,11,9,8,25,83,37,63,31,20,6,22,20,9,40,27,26,29,18
154,2016-11-04,10:30,GS,West,Pacific,Away,Loss,1,97,26,20,13,3,13,86,39,54,34,32,5,20,14,9,31,15,34,33,15,LAL,West,Pacific,Home,Win,2,117,26,16,9,5,19,95,45,65,37,30,8,21,19,16,35,24,41,28,24
155,2016-11-04,10:30,LAL,West,Pacific,Home,Win,2,117,26,16,9,5,19,95,45,65,37,30,8,21,19,16,35,24,41,28,24,GS,West,Pacific,Away,Loss,1,97,26,20,13,3,13,86,39,54,34,32,5,20,14,9,31,15,34,33,15
156,2016-11-05,06:00,MIN,West,Northwest,Away,Loss,1,92,12,17,7,8,19,84,33,65,29,19,4,29,22,17,24,25,28,19,20,OKC,West,Northwest,Home,Win,1,112,24,12,9,9,21,86,45,70,38,16,7,24,15,11,30,32,27,31,22
157,2016-11-05,06:00,OKC,West,Northwest,Home,Win,1,112,24,12,9,9,21,86,45,70,38,16,7,24,15,11,30,32,27,31,22,MIN,West,Northwest,Away,Loss,1,92,12,17,7,8,19,84,33,65,29,19,4,29,22,17,24,25,28,19,20
158,2016-11-05,07:00,DEN,West,Northwest,Away,Loss,1,86,15,16,8,1,15,94,31,69,24,25,7,20,17,16,32,12,32,23,19,DET,East,Central,Home,Win,2,103,22,14,9,9,16,83,40,63,33,20,7,22,16,8,39,29,22,26,26
159,2016-11-05,07:00,DET,East,Central,Home,Win,2,103,22,14,9,9,16,83,40,63,33,20,7,22,16,8,39,29,22,26,26,DEN,West,Northwest,Away,Loss,1,86,15,16,8,1,15,94,31,69,24,25,7,20,17,16,32,12,32,23,19
160,2016-11-05,07:00,CHI,East,Central,Away,Loss,0,94,17,18,8,5,13,79,34,61,28,18,6,25,20,13,27,15,28,21,30,IND,East,Central,Home,Win,1,111,27,12,8,9,20,86,46,60,34,26,12,12,7,8,28,31,31,26,23
161,2016-11-05,07:00,IND,East,Central,Home,Win,1,111,27,12,8,9,20,86,46,60,34,26,12,12,7,8,28,31,31,26,23,CHI,East,Central,Away,Loss,0,94,17,18,8,5,13,79,34,61,28,18,6,25,20,13,27,15,28,21,30
162,2016-11-05,07:00,WAS,East,Southeast,Away,Loss,1,86,11,11,4,5,23,86,34,69,28,17,6,17,12,14,35,24,26,20,16,ORL,East,Southeast,Home,Win,2,88,21,9,4,6,16,78,31,50,22,28,9,27,17,10,33,20,20,21,27
163,2016-11-05,07:00,ORL,East,Southeast,Home,Win,2,88,21,9,4,6,16,78,31,50,22,28,9,27,17,10,33,20,20,21,27,WAS,East,Southeast,Away,Loss,1,86,11,11,4,5,23,86,34,69,28,17,6,17,12,14,35,24,26,20,16
164,2016-11-05,07:00,CLE,East,Central,Away,Win,1,102,23,16,10,5,15,91,37,53,23,38,14,18,14,11,38,34,23,25,20,PHI,East,Atlantic,Home,Loss,3,101,21,17,9,9,23,87,40,49,26,38,14,12,7,5,40,19,27,34,21
165,2016-11-05,07:00,PHI,East,Atlantic,Home,Loss,3,101,21,17,9,9,23,87,40,49,26,38,14,12,7,5,40,19,27,34,21,CLE,East,Central,Away,Win,1,102,23,16,10,5,15,91,37,53,23,38,14,18,14,11,38,34,23,25,20
166,2016-11-05,07:30,HOU,West,Southwest,Away,Loss,3,97,22,25,8,7,26,85,37,49,25,36,12,13,11,12,31,30,29,25,13,ATL,East,Southeast,Home,Win,1,112,29,19,16,5,13,85,45,65,37,20,8,24,14,13,31,30,35,28,19
167,2016-11-05,07:30,ATL,East,Southeast,Home,Win,1,112,29,19,16,5,13,85,45,65,37,20,8,24,14,13,31,30,35,28,19,HOU,West,Southwest,Away,Loss,3,97,22,25,8,7,26,85,37,49,25,36,12,13,11,12,31,30,29,25,13
168,2016-11-05,08:00,SAC,West,Pacific,Away,Loss,2,91,27,15,8,3,19,84,33,56,23,28,10,19,15,13,23,24,24,15,28,MIL,East,Central,Home,Win,2,117,28,17,12,10,22,82,41,49,27,33,14,25,21,17,36,34,27,29,27
169,2016-11-05,08:00,MIL,East,Central,Home,Win,2,117,28,17,12,10,22,82,41,49,27,33,14,25,21,17,36,34,27,29,27,SAC,West,Pacific,Away,Loss,2,91,27,15,8,3,19,84,33,56,23,28,10,19,15,13,23,24,24,15,28
170,2016-11-05,08:30,LAC,West,Pacific,Away,Win,1,116,24,9,8,6,19,91,47,68,38,23,9,14,13,7,34,39,34,16,27,SA,West,Southwest,Home,Loss,0,92,19,15,5,5,18,74,30,49,20,25,10,25,22,7,33,24,31,17,20
171,2016-11-05,08:30,SA,West,Southwest,Home,Loss,0,92,19,15,5,5,18,74,30,49,20,25,10,25,22,7,33,24,31,17,20,LAC,West,Pacific,Away,Win,1,116,24,9,8,6,19,91,47,68,38,23,9,14,13,7,34,39,34,16,27
172,2016-11-06,03:30,POR,West,Northwest,Away,Win,1,100,19,15,7,5,25,71,32,38,18,33,14,27,22,5,32,25,22,29,24,MEM,West,Southwest,Home,Loss,1,94,15,13,9,5,20,81,31,55,25,26,6,32,26,12,32,22,29,26,17
173,2016-11-06,03:30,MEM,West,Southwest,Home,Loss,1,94,15,13,9,5,20,81,31,55,25,26,6,32,26,12,32,22,29,26,17,POR,West,Northwest,Away,Win,1,100,19,15,7,5,25,71,32,38,18,33,14,27,22,5,32,25,22,29,24
174,2016-11-06,06:00,SAC,West,Pacific,Away,Win,0,96,21,11,4,5,22,78,34,62,29,16,5,31,23,13,34,20,24,24,28,TOR,East,Atlantic,Home,Loss,1,91,22,6,6,5,26,84,30,54,23,30,7,31,24,13,30,23,27,16,25
175,2016-11-06,06:00,TOR,East,Atlantic,Home,Loss,1,91,22,6,6,5,26,84,30,54,23,30,7,31,24,13,30,23,27,16,25,SAC,West,Pacific,Away,Win,0,96,21,11,4,5,22,78,34,62,29,16,5,31,23,13,34,20,24,24,28
176,2016-11-06,07:00,MIL,East,Central,Away,Loss,0,75,14,27,11,2,26,82,30,53,24,29,6,12,9,9,42,27,12,17,18,DAL,West,Southwest,Home,Win,1,86,14,16,12,2,20,88,33,50,24,38,9,12,11,10,36,19,28,12,15
177,2016-11-06,07:00,DAL,West,Southwest,Home,Win,1,86,14,16,12,2,20,88,33,50,24,38,9,12,11,10,36,19,28,12,15,MIL,East,Central,Away,Loss,0,75,14,27,11,2,26,82,30,53,24,29,6,12,9,9,42,27,12,17,18
178,2016-11-06,07:30,DEN,West,Northwest,Away,Win,1,123,21,18,7,6,23,84,44,61,33,23,11,31,24,9,38,42,35,26,20,BOS,East,Atlantic,Home,Loss,2,107,31,12,3,5,24,90,41,65,33,25,8,21,17,11,28,23,29,31,24
179,2016-11-06,07:30,BOS,East,Atlantic,Home,Loss,2,107,31,12,3,5,24,90,41,65,33,25,8,21,17,11,28,23,29,31,24,DEN,West,Northwest,Away,Win,1,123,21,18,7,6,23,84,44,61,33,23,11,31,24,9,38,42,35,26,20
180,2016-11-06,09:30,PHO,West,Pacific,Away,Loss,2,108,20,18,8,2,30,91,40,71,34,20,6,28,22,11,29,15,28,33,32,LAL,West,Pacific,Home,Win,1,119,22,19,8,5,22,90,41,67,31,23,10,35,27,15,38,23,31,29,36
181,2016-11-06,09:30,LAL,West,Pacific,Home,Win,1,119,22,19,8,5,22,90,41,67,31,23,10,35,27,15,38,23,31,29,36,PHO,West,Pacific,Away,Loss,2,108,20,18,8,2,30,91,40,71,34,20,6,28,22,11,29,15,28,33,32
182,2016-11-06,12:00,UTA,West,Northwest,Away,Win,2,114,21,11,6,4,19,75,38,50,30,25,8,35,30,7,27,20,29,29,36,NY,East,Atlantic,Home,Loss,2,109,18,13,8,5,26,83,42,63,34,20,8,19,17,10,29,30,24,26,29
183,2016-11-06,12:00,NY,East,Atlantic,Home,Loss,2,109,18,13,8,5,26,83,42,63,34,20,8,19,17,10,29,30,24,26,29,UTA,West,Northwest,Away,Win,2,114,21,11,6,4,19,75,38,50,30,25,8,35,30,7,27,20,29,29,36
184,2016-11-07,07:00,IND,East,Central,Away,Loss,2,100,23,18,8,4,25,93,40,60,31,33,9,15,11,11,40,34,21,23,22,CHA,East,Southeast,Home,Win,2,122,30,12,12,3,15,84,41,52,29,32,12,32,28,3,40,43,32,24,23
185,2016-11-07,07:00,CHA,East,Southeast,Home,Win,2,122,30,12,12,3,15,84,41,52,29,32,12,32,28,3,40,43,32,24,23,IND,East,Central,Away,Loss,2,100,23,18,8,4,25,93,40,60,31,33,9,15,11,11,40,34,21,23,22
186,2016-11-07,07:00,UTA,West,Northwest,Away,Win,0,109,20,10,10,11,22,85,43,66,32,19,11,20,12,10,35,30,22,25,32,PHI,East,Atlantic,Home,Loss,2,84,16,18,5,2,19,77,31,56,24,21,7,22,15,9,33,24,19,18,23
187,2016-11-07,07:00,PHI,East,Atlantic,Home,Loss,2,84,16,18,5,2,19,77,31,56,24,21,7,22,15,9,33,24,19,18,23,UTA,West,Northwest,Away,Win,0,109,20,10,10,11,22,85,43,66,32,19,11,20,12,10,35,30,22,25,32
188,2016-11-07,07:00,HOU,West,Southwest,Away,Win,1,114,28,18,6,7,18,79,41,42,24,37,17,18,15,6,31,23,33,28,30,WAS,East,Southeast,Home,Loss,2,106,20,16,12,5,16,94,39,67,29,27,10,20,18,16,29,30,17,36,23
189,2016-11-07,07:00,WAS,East,Southeast,Home,Loss,2,106,20,16,12,5,16,94,39,67,29,27,10,20,18,16,29,30,17,36,23,HOU,West,Southwest,Away,Win,1,114,28,18,6,7,18,79,41,42,24,37,17,18,15,6,31,23,33,28,30
190,2016-11-07,08:00,ORL,East,Southeast,Away,Loss,2,80,28,15,6,7,23,85,33,55,24,30,9,6,5,6,33,24,28,11,17,CHI,East,Central,Home,Win,2,112,26,9,7,4,11,89,42,70,39,19,3,31,25,15,41,37,24,27,24
191,2016-11-07,08:00,CHI,East,Central,Home,Win,2,112,26,9,7,4,11,89,42,70,39,19,3,31,25,15,41,37,24,27,24,ORL,East,Southeast,Away,Loss,2,80,28,15,6,7,23,85,33,55,24,30,9,6,5,6,33,24,28,11,17
192,2016-11-07,08:00,MIA,East,Southeast,Away,Loss,3,85,12,12,8,7,16,84,31,67,27,17,4,22,19,12,29,28,19,14,24,OKC,West,Northwest,Home,Win,2,97,24,18,8,5,18,85,37,57,28,28,9,17,14,10,37,39,16,28,14
193,2016-11-07,08:00,OKC,West,Northwest,Home,Win,2,97,24,18,8,5,18,85,37,57,28,28,9,17,14,10,37,39,16,28,14,MIA,East,Southeast,Away,Loss,3,85,12,12,8,7,16,84,31,67,27,17,4,22,19,12,29,28,19,14,24
194,2016-11-07,10:30,NO,West,Southwest,Away,Loss,3,106,26,20,8,1,16,80,39,59,32,21,7,27,21,11,32,24,25,29,28,GS,West,Pacific,Home,Win,3,116,35,15,14,4,17,90,45,55,29,35,16,12,10,10,28,28,35,21,32
